target,run_seed,generation,best_fitness,mean_fitness,best_length,mean_length
nguyen3,1,180,0.833761,0.713805,16,17.921
nguyen3,1,181,0.833761,0.689932,17,17.894
nguyen3,1,182,0.833761,0.712377,16,17.736
nguyen3,1,183,0.833761,0.699574,19,17.846
nguyen3,1,184,0.833761,0.71523,17,17.933
nguyen3,1,185,0.833761,0.702001,16,17.994
nguyen3,1,186,0.833761,0.716319,15,17.998
nguyen3,1,187,0.833761,0.699799,15,18.053
nguyen3,1,188,0.833761,0.719538,19,17.963
nguyen3,1,189,0.833761,0.691311,14,17.974
nguyen3,1,190,0.833761,0.710857,20,17.965
nguyen3,1,191,0.833761,0.716375,16,18.051
nguyen3,1,192,0.833761,0.698297,18,17.972
nguyen3,1,193,0.833761,0.696449,19,17.991
nguyen3,1,194,0.833761,0.732861,18,17.828
nguyen3,1,195,0.833761,0.715618,16,17.95
nguyen3,1,196,0.833761,0.699289,20,18.099
nguyen3,1,197,0.833761,0.701379,19,18.194
nguyen3,1,198,0.833761,0.700464,19,18.201
nguyen3,1,199,0.833761,0.686311,18,18.265
nguyen3,1,200,0.833761,0.709976,15,18.168
nguyen3,1,201,0.833761,0.709599,19,18.196
nguyen3,1,202,0.833761,0.703345,17,18.301
nguyen3,1,203,0.833761,0.718801,19,18.332
nguyen3,1,204,0.833761,0.7097,20,18.368
nguyen3,1,205,0.833761,0.713687,19,18.417
nguyen3,1,206,0.833761,0.704691,18,18.428
nguyen3,1,207,0.833761,0.707897,16,18.172
nguyen3,1,208,0.833761,0.702127,16,18.179
nguyen3,1,209,0.833761,0.704883,17,18.178
nguyen3,1,210,0.833761,0.715666,17,18.135
nguyen3,1,211,0.833761,0.719014,15,18.133
nguyen3,1,212,0.833761,0.718635,21,18.12
nguyen3,1,213,0.833761,0.707774,16,18.139
nguyen3,1,214,0.833761,0.713308,19,18.241
nguyen3,1,215,0.833761,0.689007,17,18.378
nguyen3,1,216,0.833761,0.703571,18,18.509
nguyen3,1,217,0.833761,0.71488,15,18.312
nguyen3,1,218,0.833761,0.707757,16,18.255
nguyen3,1,219,0.833761,0.702997,17,18.414
nguyen3,1,220,0.833761,0.714564,16,18.351
nguyen3,1,221,0.833761,0.711808,16,18.371
nguyen3,1,222,0.833761,0.705754,18,18.465
nguyen3,1,223,0.833761,0.699079,18,18.522
nguyen3,1,224,0.833761,0.701201,15,18.488
nguyen3,1,225,0.833761,0.730734,17,18.691
nguyen3,1,226,0.833761,0.715233,17,18.57
nguyen3,1,227,0.833761,0.705736,19,18.754
nguyen3,1,228,0.833761,0.706788,16,18.702
nguyen3,1,229,0.833761,0.710435,17,18.748
nguyen3,1,230,0.833761,0.700975,15,18.729
nguyen3,1,231,0.833761,0.699194,19,18.672
nguyen3,1,232,0.833761,0.699219,19,18.705
nguyen3,1,233,0.833761,0.690353,20,18.777
nguyen3,1,234,0.833761,0.710275,18,18.825
nguyen3,1,235,0.833761,0.718263,19,18.847
nguyen3,1,236,0.833761,0.713415,17,18.889
nguyen3,1,237,0.833761,0.731966,18,18.848
nguyen3,1,238,0.833761,0.702501,15,18.719
nguyen3,1,239,0.833761,0.700581,15,18.713
nguyen3,1,240,0.833761,0.715323,16,18.854
nguyen3,1,241,0.833761,0.709052,19,18.721
nguyen3,1,242,0.833761,0.715425,18,18.677
nguyen3,1,243,0.833761,0.698796,14,18.768
nguyen3,1,244,0.833761,0.719676,18,18.618
nguyen3,1,245,0.833761,0.699054,16,18.539
nguyen3,1,246,0.833761,0.720132,20,18.583
nguyen3,1,247,0.833761,0.706372,15,18.572
nguyen3,1,248,0.833761,0.695932,17,18.621
