target,run_seed,generation,best_fitness,mean_fitness,best_length,mean_length
nguyen3,2,130,0.954133,0.698597,20,19.129
nguyen3,2,131,0.954133,0.716752,18,19.028
nguyen3,2,132,0.954133,0.711976,17,19.114
nguyen3,2,133,0.954133,0.709353,18,19.165
nguyen3,2,134,0.954133,0.720219,16,19.256
nguyen3,2,135,0.954133,0.746035,16,19.433
nguyen3,2,136,0.954133,0.734547,18,19.571
nguyen3,2,137,0.954133,0.758073,19,19.63
nguyen3,2,138,0.954133,0.731927,17,19.595
nguyen3,2,139,0.954133,0.746495,18,19.527
nguyen3,2,140,0.954133,0.735376,19,19.524
nguyen3,2,141,0.954133,0.740811,21,19.513
nguyen3,2,142,0.954133,0.734221,17,19.527
nguyen3,2,143,0.954133,0.726391,21,19.431
nguyen3,2,144,0.954133,0.73415,20,19.299
nguyen3,2,145,0.958519,0.72272,19,19.314
nguyen3,2,146,0.958519,0.71645,19,19.355
nguyen3,2,147,0.958519,0.697296,19,19.443
nguyen3,2,148,0.958519,0.708134,18,19.381
nguyen3,2,149,0.958519,0.72732,20,19.425
nguyen3,2,150,0.958519,0.719615,20,19.551
nguyen3,2,151,0.958519,0.720632,20,19.666
nguyen3,2,152,0.958519,0.710558,21,19.874
nguyen3,2,153,0.958519,0.735151,21,20
nguyen3,2,154,0.963751,0.726022,22,20.061
nguyen3,2,155,0.964295,0.721563,20,20.161
nguyen3,2,156,0.964295,0.743262,20,20.172
nguyen3,2,157,0.964295,0.752257,20,20.184
nguyen3,2,158,0.964295,0.739398,21,20.302
nguyen3,2,159,0.967753,0.738386,21,20.516
nguyen3,2,160,0.967753,0.749359,21,20.615
nguyen3,2,161,0.967753,0.741851,23,20.879
nguyen3,2,162,0.967753,0.750109,21,21.034
nguyen3,2,163,0.967753,0.736821,20,21.156
nguyen3,2,164,0.967753,0.758036,21,21.234
nguyen3,2,165,0.967753,0.744809,21,21.426
nguyen3,2,166,0.967753,0.73546,17,21.478
nguyen3,2,167,0.967753,0.767466,21,21.509
nguyen3,2,168,0.967753,0.729938,22,21.537
nguyen3,2,169,0.967753,0.738876,23,21.595
nguyen3,2,170,0.967753,0.76244,23,21.788
nguyen3,2,171,0.967753,0.756649,21,21.616
nguyen3,2,172,0.967753,0.725421,20,21.552
nguyen3,2,173,0.967753,0.744832,17,21.639
nguyen3,2,174,0.967753,0.74915,19,21.678
nguyen3,2,175,0.967753,0.743669,22,21.729
nguyen3,2,176,0.967753,0.748676,21,21.619
nguyen3,2,177,0.967753,0.743355,20,21.609
nguyen3,2,178,0.967753,0.764674,22,21.669
nguyen3,2,179,0.967753,0.742698,21,21.75
nguyen3,2,180,0.967753,0.750427,22,21.756
nguyen3,2,181,0.967753,0.761251,22,21.705
nguyen3,2,182,0.967753,0.752792,22,21.662
nguyen3,2,183,0.967753,0.751845,21,21.615
nguyen3,2,184,0.967753,0.767739,20,21.788
nguyen3,2,185,0.967753,0.732857,22,21.738
nguyen3,2,186,0.967753,0.752206,21,21.723
nguyen3,2,187,0.967753,0.760914,18,21.823
nguyen3,2,188,0.967753,0.745856,23,21.749
nguyen3,2,189,0.967753,0.764432,21,21.714
nguyen3,2,190,0.967753,0.743109,21,21.846
nguyen3,2,191,0.967753,0.745281,23,22.004
nguyen3,2,192,0.967753,0.745347,21,21.892
nguyen3,2,193,0.967753,0.754872,21,21.969
nguyen3,2,194,0.967753,0.75222,20,22.11
nguyen3,2,195,0.967753,0.759017,19,22.139
nguyen3,2,196,0.967753,0.747233,23,22.188
nguyen3,2,197,0.967753,0.769881,24,22.29
nguyen3,2,198,0.967753,0.760262,18,22.287
nguyen3,2,199,0.967753,0.732528,17,22.109
nguyen3,2,200,0.967753,0.728123,22,22.132
nguyen3,2,201,0.967753,0.757571,23,22.163
nguyen3,2,202,0.967753,0.760929,23,22.204
nguyen3,2,203,0.967753,0.72872,23,22.195
nguyen3,2,204,0.967753,0.740249,22,22.162
nguyen3,2,205,0.967753,0.73831,21,22.097
nguyen3,2,206,0.967753,0.756709,20,22.102
nguyen3,2,207,0.967753,0.759926,20,22.109
nguyen3,2,208,0.967753,0.761332,21,22.115
nguyen3,2,209,0.967753,0.750276,25,22.15
nguyen3,2,210,0.967753,0.730761,19,22.1
nguyen3,2,211,0.967753,0.779802,17,22.221
nguyen3,2,212,0.967753,0.748203,21,22.235
nguyen3,2,213,0.967753,0.751006,23,22.257
nguyen3,2,214,0.967753,0.755268,21,22.234
nguyen3,2,215,0.967753,0.761076,23,22.032
nguyen3,2,216,0.967753,0.740754,19,21.834
nguyen3,2,217,0.967753,0.752765,25,21.774
nguyen3,2,218,0.967753,0.764017,21,21.712
nguyen3,2,219,0.967753,0.749536,21,21.768
nguyen3,2,220,0.967753,0.744737,19,21.756
nguyen3,2,221,0.967753,0.753922,21,21.819
nguyen3,2,222,0.967753,0.729674,21,21.887
nguyen3,2,223,0.967753,0.740468,20,21.855
nguyen3,2,224,0.967753,0.756822,21,21.842
nguyen3,2,225,0.967753,0.719937,18,21.844
nguyen3,2,226,0.967753,0.745397,17,21.848
nguyen3,2,227,0.967753,0.763074,22,21.823
nguyen3,2,228,0.967753,0.760124,20,21.66
nguyen3,2,229,0.967753,0.72664,21,21.624
nguyen3,2,230,0.967753,0.755413,22,21.762
nguyen3,2,231,0.967753,0.765176,20,21.793
nguyen3,2,232,0.967753,0.753195,21,21.817
nguyen3,2,233,0.967753,0.76732,22,21.822
nguyen3,2,234,0.967753,0.757572,22,21.811
nguyen3,2,235,0.967753,0.740554,20,21.757
nguyen3,2,236,0.967753,0.763609,24,21.796
nguyen3,2,237,0.967753,0.759445,23,21.83
nguyen3,2,238,0.967753,0.752725,23,21.819
nguyen3,2,239,0.967753,0.770632,21,21.931
nguyen3,2,240,0.967753,0.75911,21,22.102
nguyen3,2,241,0.967753,0.751853,21,22.196
nguyen3,2,242,0.967753,0.756725,22,22.205
nguyen3,2,243,0.967753,0.75521,24,22.218
nguyen3,2,244,0.967753,0.744841,23,22.285
nguyen3,2,245,0.967753,0.760403,21,22.287
nguyen3,2,246,0.967753,0.749982,20,22.308
nguyen3,2,247,0.967753,0.741837,23,22.285
nguyen3,2,248,0.967753,0.759002,20,22.167
nguyen3,2,249,0.967753,0.766167,20,22.106
nguyen3,2,250,0.967753,0.738199,19,22.137
nguyen3,2,251,0.967753,0.765976,22,22.029
nguyen3,2,252,0.967753,0.740976,22,22.048
nguyen3,2,253,0.967753,0.741294,22,22.126
nguyen3,2,254,0.967753,0.758194,24,22.057
nguyen3,2,255,0.967753,0.742151,20,22.025
nguyen3,2,256,0.967753,0.750227,22,22.186
nguyen3,2,257,0.967753,0.7567,24,22.546
nguyen3,2,258,0.967753,0.751009,23,22.481
nguyen3,2,259,0.967753,0.742488,21,22.427
nguyen3,2,260,0.967753,0.75394,23,22.334
nguyen3,2,261,0.967753,0.761218,21,22.349
nguyen3,2,262,0.967753,0.749563,21,22.365
nguyen3,2,263,0.967753,0.732046,20,22.227
nguyen3,2,264,0.967753,0.745257,21,22.348
nguyen3,2,265,0.967753,0.758953,21,22.216
nguyen3,2,266,0.967753,0.753622,17,22.36
nguyen3,2,267,0.967753,0.739539,21,22.378
nguyen3,2,268,0.967753,0.748548,22,22.602
nguyen3,2,269,0.967753,0.747183,23,22.768
nguyen3,2,270,0.967753,0.739737,23,22.774
nguyen3,2,271,0.967753,0.741592,21,22.577
nguyen3,2,272,0.967753,0.746906,20,22.559
nguyen3,2,273,0.967753,0.749468,17,22.604
nguyen3,2,274,0.967753,0.778223,19,22.404
nguyen3,2,275,0.967753,0.768209,22,22.355
nguyen3,2,276,0.967753,0.749221,21,22.371
nguyen3,2,277,0.967753,0.750616,20,22.239
nguyen3,2,278,0.967753,0.742701,22,22.147
nguyen3,2,279,0.967753,0.749279,21,22.339
nguyen3,2,280,0.967753,0.740542,22,22.45
nguyen3,2,281,0.967753,0.743085,22,22.296
nguyen3,2,282,0.967753,0.742159,22,22.353
nguyen3,2,283,0.967753,0.755925,21,22.471
nguyen3,2,284,0.967753,0.7407,20,22.422
nguyen3,2,285,0.967753,0.766666,22,22.466
nguyen3,2,286,0.967753,0.753699,21,22.445
nguyen3,2,287,0.967753,0.752514,18,22.379
nguyen3,2,288,0.967753,0.755297,23,22.2
nguyen3,2,289,0.967753,0.758977,21,22.239
nguyen3,2,290,0.968786,0.745372,24,22.048
nguyen3,2,291,0.968786,0.733344,24,22.086
nguyen3,2,292,0.968786,0.761761,24,21.951
nguyen3,2,293,0.968786,0.75716,24,22.051
nguyen3,2,294,0.968786,0.763936,24,22.206
nguyen3,2,295,0.968786,0.766777,24,22.165
nguyen3,2,296,0.968786,0.759962,24,22.286
nguyen3,2,297,0.971444,0.746261,25,22.733
nguyen3,2,298,0.974801,0.725788,24,23.077
nguyen3,2,299,0.974801,0.743739,24,23.676
nguyen3,2,300,0.974801,0.746445,24,23.965
nguyen3,2,301,0.974801,0.75032,24,24.373
nguyen3,2,302,0.974801,0.752633,24,24.66
nguyen3,2,303,0.974801,0.726117,25,24.869
nguyen3,2,304,0.974801,0.709802,27,24.967
nguyen3,2,305,0.974801,0.716622,26,25.125
nguyen3,2,306,0.974801,0.721517,26,25.082
nguyen3,2,307,0.974801,0.729696,24,25.175
nguyen3,2,308,0.974801,0.746343,26,25.189
nguyen3,2,309,0.974801,0.76425,25,25.333
nguyen3,2,310,0.974801,0.738301,25,25.375
nguyen3,2,311,0.974801,0.759083,26,25.458
nguyen3,2,312,0.974801,0.749179,24,25.496
nguyen3,2,313,0.974801,0.749257,25,25.551
nguyen3,2,314,0.974801,0.755022,25,25.543
nguyen3,2,315,0.974801,0.751389,24,25.598
nguyen3,2,316,0.974801,0.738183,25,25.695
nguyen3,2,317,0.974801,0.762882,24,25.714
nguyen3,2,318,0.974801,0.761185,26,25.65
nguyen3,2,319,0.974801,0.770191,24,25.768
nguyen3,2,320,0.974801,0.771828,26,25.793
nguyen3,2,321,0.974801,0.765339,26,25.829
nguyen3,2,322,0.974801,0.746042,25,25.796
nguyen3,2,323,0.974801,0.755623,25,25.8
nguyen3,2,324,0.974801,0.762603,24,25.817
nguyen3,2,325,0.974801,0.750592,25,25.82
nguyen3,2,326,0.974801,0.748498,25,25.88
nguyen3,2,327,0.974801,0.744481,24,25.926
nguyen3,2,328,0.974801,0.750837,26,26.021
nguyen3,2,329,0.974801,0.747818,29,26.03
nguyen3,2,330,0.974801,0.741475,25,25.919
nguyen3,2,331,0.974801,0.750023,25,25.872
nguyen3,2,332,0.974801,0.763172,24,25.854
nguyen3,2,333,0.974801,0.757301,26,25.847
nguyen3,2,334,0.974801,0.75014,26,25.933
nguyen3,2,335,0.974801,0.766037,25,25.897
nguyen3,2,336,0.974801,0.752538,26,25.801
nguyen3,2,337,0.974801,0.769384,24,25.734
nguyen3,2,338,0.974801,0.748716,25,25.755
nguyen3,2,339,0.974801,0.754765,25,25.722
nguyen3,2,340,0.974801,0.75715,25,25.771
nguyen3,2,341,0.974801,0.752892,24,25.857
nguyen3,2,342,0.974801,0.755958,25,25.835
nguyen3,2,343,0.974801,0.744757,24,25.645
nguyen3,2,344,0.974801,0.749115,24,25.661
nguyen3,2,345,0.974801,0.740257,27,25.646
nguyen3,2,346,0.974801,0.754081,24,25.647
nguyen3,2,347,0.974801,0.735107,26,25.645
nguyen3,2,348,0.974801,0.760908,26,25.708
nguyen3,2,349,0.974801,0.742949,28,25.721
nguyen3,2,350,0.974801,0.753476,26,25.752
nguyen3,2,351,0.974801,0.753561,24,25.692
nguyen3,2,352,0.974801,0.729889,25,25.744
nguyen3,2,353,0.974801,0.759177,25,25.805
nguyen3,2,354,0.974801,0.756542,24,25.806
nguyen3,2,355,0.974801,0.753745,24,25.873
nguyen3,2,356,0.974801,0.735901,25,25.813
nguyen3,2,357,0.974801,0.754269,27,25.936
nguyen3,2,358,0.974801,0.746559,25,25.981
nguyen3,2,359,0.974801,0.760075,25,25.941
nguyen3,2,360,0.974801,0.760764,25,25.984
nguyen3,2,361,0.974801,0.742235,26,26.01
nguyen3,2,362,0.974801,0.745812,26,26.086
nguyen3,2,363,0.974801,0.749415,26,26.138
nguyen3,2,364,0.974801,0.756248,24,26.134
nguyen3,2,365,0.974801,0.735361,24,26.213
nguyen3,2,366,0.974801,0.740429,24,26.063
nguyen3,2,367,0.974801,0.745533,26,26.156
nguyen3,2,368,0.974801,0.742984,24,26.153
nguyen3,2,369,0.974801,0.748582,24,26.163
nguyen3,2,370,0.974801,0.75285,24,26.13
nguyen3,2,371,0.974801,0.740733,25,26.097
nguyen3,2,372,0.974801,0.75081,25,25.985
nguyen3,2,373,0.98139,0.747284,27,25.958
nguyen3,2,374,0.98139,0.749819,27,25.965
nguyen3,2,375,0.98139,0.729997,27,25.943
nguyen3,2,376,0.98139,0.751488,27,25.889
nguyen3,2,377,0.98139,0.740861,26,25.866
nguyen3,2,378,0.98139,0.735212,27,25.745
nguyen3,2,379,0.98139,0.781927,24,25.752
nguyen3,2,380,0.98139,0.755316,26,25.775
nguyen3,2,381,0.98139,0.768025,27,25.909
nguyen3,2,382,0.98139,0.754713,24,26.026
nguyen3,2,383,0.98139,0.743347,24,26.273
nguyen3,2,384,0.98139,0.779103,33,26.618
nguyen3,2,385,0.98139,0.77768,26,26.78
nguyen3,2,386,0.98139,0.742923,25,26.668
nguyen3,2,387,0.98139,0.763011,24,26.744
nguyen3,2,388,0.98139,0.759792,27,26.911
nguyen3,2,389,0.98139,0.760469,24,26.861
nguyen3,2,390,0.98139,0.762798,25,26.885
nguyen3,2,391,0.98139,0.732966,27,26.764
nguyen3,2,392,0.98139,0.765358,26,26.569
nguyen3,2,393,0.98139,0.757691,26,26.739
nguyen3,2,394,0.981806,0.754671,25,26.798
nguyen3,2,395,0.981806,0.753904,25,26.77
nguyen3,2,396,0.981806,0.74417,25,26.839
nguyen3,2,397,0.981806,0.742453,25,26.86
nguyen3,2,398,0.981806,0.757678,25,26.664
nguyen3,2,399,0.981806,0.760528,24,26.71
nguyen3,2,400,0.981949,0.756025,25,26.85
nguyen3,2,401,0.981949,0.760317,25,26.557
nguyen3,2,402,0.981949,0.757528,26,26.399
nguyen3,2,403,0.982326,0.763217,26,26.326
nguyen3,2,404,0.982326,0.761335,26,26.236
nguyen3,2,405,0.982326,0.742779,26,26.237
nguyen3,2,406,0.982326,0.751968,27,26.253
nguyen3,2,407,0.982326,0.738479,26,26.434
nguyen3,2,408,0.982326,0.760707,25,26.672
nguyen3,2,409,0.982326,0.771573,25,26.815
nguyen3,2,410,0.982326,0.760741,27,26.971
nguyen3,2,411,0.982326,0.767752,25,27.046
nguyen3,2,412,0.982326,0.733321,26,27.222
nguyen3,2,413,0.982326,0.766839,26,27.337
nguyen3,2,414,0.982326,0.774902,26,27.4
nguyen3,2,415,0.982326,0.776948,30,27.635
nguyen3,2,416,0.982326,0.750777,26,27.839
nguyen3,2,417,0.982326,0.766909,26,27.944
nguyen3,2,418,0.982326,0.76827,27,28.062
nguyen3,2,419,0.982326,0.765991,27,28.136
nguyen3,2,420,0.982326,0.771925,27,28.12
nguyen3,2,421,0.982326,0.772997,27,28.151
nguyen3,2,422,0.982326,0.765945,27,28.022
nguyen3,2,423,0.982326,0.77817,27,27.925
nguyen3,2,424,0.982326,0.77373,30,28.005
nguyen3,2,425,0.982326,0.786721,27,28.136
nguyen3,2,426,0.982326,0.758842,28,28.032
nguyen3,2,427,0.982326,0.762937,29,28.056
nguyen3,2,428,0.982326,0.782187,26,28.122
nguyen3,2,429,0.982326,0.763235,26,28.224
nguyen3,2,430,0.982326,0.760022,28,28.249
nguyen3,2,431,0.982326,0.769767,34,27.953
nguyen3,2,432,0.982326,0.776559,27,28.093
nguyen3,2,433,0.982326,0.777794,26,28.108
nguyen3,2,434,0.985819,0.782535,27,28.184
nguyen3,2,435,0.985819,0.786455,27,28.227
nguyen3,2,436,0.985819,0.75582,40,28.198
nguyen3,2,437,0.985819,0.788252,40,28.489
nguyen3,2,438,0.985819,0.7798,27,28.591
nguyen3,2,439,0.985819,0.775613,28,28.448
nguyen3,2,440,0.985819,0.78091,25,28.315
nguyen3,2,441,0.990178,0.761148,26,28.46
nguyen3,2,442,0.991507,0.776091,25,28.944
nguyen3,2,443,0.993522,0.778424,28,29.062
nguyen3,2,444,0.993522,0.759458,28,29.505
nguyen3,2,445,0.995312,0.767495,28,29.772
nguyen3,2,446,0.995312,0.762834,28,29.632
nguyen3,2,447,0.995312,0.780758,31,29.964
nguyen3,2,448,0.995312,0.785933,25,30.439
nguyen3,2,449,0.995312,0.780821,27,31.407
nguyen3,2,450,0.995312,0.796869,28,32.122
nguyen3,2,451,0.995312,0.777666,34,32.242
nguyen3,2,452,0.995312,0.76774,27,32.483
nguyen3,2,453,0.995312,0.805155,29,32.603
nguyen3,2,454,0.995312,0.794404,28,32.707
nguyen3,2,455,0.995312,0.786012,28,33.194
nguyen3,2,456,0.995312,0.801716,28,33.407
nguyen3,2,457,0.995312,0.805126,31,33.215
nguyen3,2,458,0.995312,0.81576,28,33.212
nguyen3,2,459,0.995312,0.795705,26,33.169
nguyen3,2,460,0.995312,0.796925,26,33.032
nguyen3,2,461,0.995312,0.812607,29,33.406
nguyen3,2,462,0.995312,0.793457,39,33.767
nguyen3,2,463,0.995312,0.800357,32,34.029
nguyen3,2,464,0.995312,0.808102,30,34.486
nguyen3,2,465,0.995312,0.813859,45,34.452
nguyen3,2,466,0.995312,0.807995,30,34.329
nguyen3,2,467,0.995312,0.811004,35,34.109
nguyen3,2,468,0.995312,0.787303,27,33.919
nguyen3,2,469,0.995312,0.78859,28,33.823
nguyen3,2,470,0.995312,0.80914,37,33.816
nguyen3,2,471,0.995312,0.795394,37,33.612
nguyen3,2,472,0.995312,0.815325,28,33.488
nguyen3,2,473,0.995312,0.806084,27,33.597
nguyen3,2,474,0.995312,0.820662,29,33.535
nguyen3,2,475,0.995312,0.796116,34,33.694
nguyen3,2,476,0.995312,0.818949,27,34.262
nguyen3,2,477,0.995312,0.805189,28,34.169
nguyen3,2,478,0.995312,0.812967,27,34.404
nguyen3,2,479,0.995312,0.802541,42,34.059
nguyen3,2,480,0.995312,0.805487,28,33.876
nguyen3,2,481,0.995312,0.80871,25,33.636
nguyen3,2,482,0.995312,0.804584,30,33.777
nguyen3,2,483,0.995312,0.786839,37,33.632
nguyen3,2,484,0.995312,0.782112,45,33.541
nguyen3,2,485,0.995312,0.794429,41,33.892
nguyen3,2,486,0.995312,0.789675,26,33.867
nguyen3,2,487,0.995312,0.817166,27,34.211
nguyen3,2,488,0.995312,0.811792,29,34.163
nguyen3,2,489,0.995312,0.815718,27,33.803
nguyen3,2,490,0.995312,0.811553,36,33.678
nguyen3,2,491,0.995312,0.78159,26,33.561
nguyen3,2,492,0.995312,0.816462,41,33.939
nguyen3,2,493,0.995312,0.794131,30,33.594
nguyen3,2,494,0.995312,0.794053,28,33.847
nguyen3,2,495,0.995312,0.818069,25,33.966
nguyen3,2,496,0.995312,0.778118,33,34.115
nguyen3,2,497,0.995312,0.799084,31,33.839
nguyen3,2,498,0.995312,0.810347,31,33.91
nguyen3,2,499,0.995312,0.813726,31,33.792
nguyen3,2,500,0.995312,0.807013,33,33.97
nguyen3,2,501,0.995312,0.789067,28,33.839
nguyen3,2,502,0.995312,0.812992,36,34.034
nguyen3,2,503,0.995312,0.797061,35,34.06
nguyen3,2,504,0.995312,0.803136,28,34.527
nguyen3,2,505,0.995312,0.809271,29,34.43
nguyen3,2,506,0.995312,0.817817,31,34.844
nguyen3,2,507,0.995312,0.814986,38,34.469
nguyen3,2,508,0.995312,0.807615,35,34.757
nguyen3,2,509,0.995312,0.815985,25,34.767
nguyen3,2,510,0.995312,0.807814,28,34.475
nguyen3,2,511,0.995312,0.803322,36,34.522
nguyen3,2,512,0.995312,0.818861,29,34.641
nguyen3,2,513,0.995312,0.823056,41,34.869
nguyen3,2,514,0.995312,0.797256,28,35.002
nguyen3,2,515,0.995312,0.809876,42,35.126
nguyen3,2,516,0.995312,0.795144,37,34.663
nguyen3,2,517,0.995312,0.817487,35,34.56
nguyen3,2,518,0.995312,0.78965,35,34.553
nguyen3,2,519,0.995312,0.791886,24,34.354
nguyen3,2,520,0.995312,0.815434,25,34.597
nguyen3,2,521,0.995312,0.803144,27,34.577
nguyen3,2,522,0.995312,0.808866,31,34.624
nguyen3,2,523,0.995312,0.823863,31,34.437
nguyen3,2,524,0.995312,0.801529,37,34.58
nguyen3,2,525,0.995312,0.803736,26,34.734
nguyen3,2,526,0.995312,0.817821,25,34.684
nguyen3,2,527,0.995312,0.822848,40,34.274
nguyen3,2,528,0.995312,0.811205,26,33.922
nguyen3,2,529,0.995312,0.782495,30,33.893
nguyen3,2,530,0.995312,0.813953,39,33.943
nguyen3,2,531,0.995312,0.807432,26,33.858
nguyen3,2,532,0.995312,0.789384,29,33.895
nguyen3,2,533,0.995312,0.820042,30,33.813
nguyen3,2,534,0.995312,0.801146,36,33.741
nguyen3,2,535,0.995312,0.800061,25,33.625
