target,run_seed,generation,best_fitness,mean_fitness,best_length,mean_length
nguyen1,2,60,0.986651,0.856966,11,11.994
nguyen1,2,61,0.986651,0.869098,12,11.918
nguyen1,2,62,0.986651,0.875959,8,11.997
nguyen1,2,63,0.986651,0.859996,12,12.136
nguyen1,2,64,0.986651,0.887122,11,12.192
nguyen1,2,65,0.986651,0.886118,13,12.214
nguyen1,2,66,0.986651,0.880018,15,12.156
nguyen1,2,67,0.986651,0.887628,10,12.229
nguyen1,2,68,0.986651,0.880664,9,12.263
nguyen1,2,69,0.986651,0.881075,14,12.31
nguyen1,2,70,0.986651,0.884224,8,12.503
nguyen1,2,71,0.986651,0.875638,11,12.499
nguyen1,2,72,0.986651,0.877618,6,12.401
nguyen1,2,73,0.986651,0.868281,12,12.631
nguyen1,2,74,0.986651,0.880228,8,12.523
nguyen1,2,75,0.986651,0.873032,9,12.59
nguyen1,2,76,0.986651,0.877344,8,12.526
nguyen1,2,77,0.986651,0.893039,13,12.476
nguyen1,2,78,0.986651,0.885655,12,12.41
nguyen1,2,79,0.986651,0.881203,14,12.258
nguyen1,2,80,0.986651,0.892963,13,12.244
nguyen1,2,81,0.986651,0.885856,10,12.295
nguyen1,2,82,0.986651,0.890065,18,12.365
nguyen1,2,83,0.986651,0.881105,11,12.541
nguyen1,2,84,0.986651,0.875859,10,12.426
nguyen1,2,85,0.986651,0.880129,9,12.508
nguyen1,2,86,0.986651,0.8816,14,12.575
nguyen1,2,87,0.986651,0.86889,11,12.432
nguyen1,2,88,0.986651,0.884258,15,12.437
nguyen1,2,89,0.986651,0.883377,9,12.338
nguyen1,2,90,0.986651,0.888143,17,12.25
nguyen1,2,91,0.986651,0.868885,17,12.284
nguyen1,2,92,0.986651,0.879763,10,12.347
nguyen1,2,93,0.986651,0.874732,11,12.289
nguyen1,2,94,0.986651,0.881797,15,12.257
nguyen1,2,95,0.986651,0.867527,13,12.345
nguyen1,2,96,0.986651,0.875219,10,12.356
nguyen1,2,97,0.986651,0.875022,7,12.354
nguyen1,2,98,0.986651,0.88341,11,12.392
nguyen1,2,99,0.986651,0.872889,12,12.341
nguyen1,2,100,0.986651,0.871774,11,12.225
nguyen1,2,101,0.986651,0.877549,12,12.201
nguyen1,2,102,0.986651,0.879856,14,12.342
nguyen1,2,103,0.986651,0.860808,14,12.232
nguyen1,2,104,0.986651,0.880396,13,12.255
nguyen1,2,105,0.986651,0.881788,9,12.377
nguyen1,2,106,0.986651,0.886666,10,12.557
nguyen1,2,107,0.986651,0.873237,11,12.587
nguyen1,2,108,0.986651,0.885595,14,12.564
nguyen1,2,109,0.986651,0.87787,10,12.707
nguyen1,2,110,0.986651,0.869813,11,12.783
nguyen1,2,111,0.986651,0.887707,11,12.881
nguyen1,2,112,0.986651,0.866124,10,12.675
nguyen1,2,113,0.986651,0.876244,10,12.636
nguyen1,2,114,0.986651,0.886355,8,12.852
nguyen1,2,115,0.986651,0.872644,11,12.818
nguyen1,2,116,0.986651,0.890334,18,12.709
nguyen1,2,117,0.986651,0.872357,11,12.816
nguyen1,2,118,0.986651,0.882258,8,12.923
nguyen1,2,119,0.986651,0.890868,8,13.109
nguyen1,2,120,0.986651,0.889261,14,12.989
nguyen1,2,121,0.986651,0.888786,9,12.962
nguyen1,2,122,0.986651,0.884515,9,12.927
nguyen1,2,123,0.986651,0.888832,8,12.95
nguyen1,2,124,0.986651,0.895897,10,12.879
nguyen1,2,125,0.986651,0.882174,10,12.883
nguyen1,2,126,0.986651,0.886171,12,12.92
nguyen1,2,127,0.986651,0.874829,12,13.015
nguyen1,2,128,0.986651,0.889735,13,13.238
nguyen1,2,129,0.986651,0.882324,7,13.143
nguyen1,2,130,0.986651,0.871989,11,12.967
nguyen1,2,131,0.986651,0.87722,9,12.987
nguyen1,2,132,0.986651,0.879103,13,13.022
nguyen1,2,133,0.986651,0.875192,16,12.836
nguyen1,2,134,0.986651,0.877185,12,13.04
nguyen1,2,135,0.986651,0.883019,10,12.92
nguyen1,2,136,0.986651,0.887057,10,12.878
nguyen1,2,137,0.986651,0.885219,11,12.855
nguyen1,2,138,0.986678,0.877785,11,12.781
nguyen1,2,139,0.986678,0.883476,11,12.685
nguyen1,2,140,0.986678,0.88137,11,12.752
nguyen1,2,141,0.986678,0.893534,20,12.67
nguyen1,2,142,0.986678,0.890448,16,12.682
nguyen1,2,143,0.986678,0.868344,12,12.509
nguyen1,2,144,0.986678,0.86444,11,12.718
nguyen1,2,145,0.986678,0.877121,20,13.138
nguyen1,2,146,0.986678,0.864813,17,13.367
nguyen1,2,147,0.986678,0.874165,8,13.874
nguyen1,2,148,0.986678,0.879343,12,14.29
nguyen1,2,149,0.986678,0.886537,11,14.357
nguyen1,2,150,0.986678,0.898324,10,14.822
nguyen1,2,151,0.986678,0.888894,24,14.825
nguyen1,2,152,0.986678,0.891641,8,15.022
nguyen1,2,153,0.986678,0.895765,13,15.088
nguyen1,2,154,0.986678,0.894204,7,15.064
nguyen1,2,155,0.986678,0.886094,19,15.109
nguyen1,2,156,0.986678,0.890171,18,14.859
nguyen1,2,157,0.986678,0.887456,19,14.984
nguyen1,2,158,0.986678,0.884182,11,14.992
nguyen1,2,159,0.986678,0.889325,12,14.772
nguyen1,2,160,0.986678,0.885694,14,15.015
nguyen1,2,161,0.986678,0.885997,15,15.401
nguyen1,2,162,0.986678,0.891497,7,15.285
nguyen1,2,163,0.986678,0.87827,10,15.476
nguyen1,2,164,0.986678,0.892748,23,15.496
nguyen1,2,165,0.986678,0.890249,17,15.563
nguyen1,2,166,0.986678,0.889395,12,15.385
nguyen1,2,167,0.986678,0.899967,17,15.488
nguyen1,2,168,0.986678,0.887957,14,15.466
nguyen1,2,169,0.986678,0.88939,13,15.311
nguyen1,2,170,0.986678,0.887139,14,15.184
nguyen1,2,171,0.986678,0.893727,19,15.066
nguyen1,2,172,0.986678,0.873238,11,15.027
nguyen1,2,173,0.986678,0.881378,12,15.242
nguyen1,2,174,0.986678,0.889477,18,15.12
nguyen1,2,175,0.986678,0.892987,17,15.237
nguyen1,2,176,0.986678,0.888321,7,15.386
nguyen1,2,177,0.986678,0.90168,14,15.262
nguyen1,2,178,0.986678,0.884116,11,15.26
nguyen1,2,179,0.986678,0.890629,8,15.237
nguyen1,2,180,0.986678,0.879806,15,15.187
nguyen1,2,181,0.986678,0.888865,16,15.419
nguyen1,2,182,0.986678,0.89285,13,15.726
nguyen1,2,183,0.986678,0.897655,14,15.64
nguyen1,2,184,0.986678,0.895499,11,15.684
nguyen1,2,185,0.986678,0.881644,20,15.696
nguyen1,2,186,0.986678,0.878985,18,15.624
nguyen1,2,187,0.986678,0.884512,19,15.759
nguyen1,2,188,0.986678,0.898191,10,15.692
nguyen1,2,189,0.986678,0.897356,12,15.909
nguyen1,2,190,0.986678,0.892387,9,15.947
nguyen1,2,191,0.986678,0.88684,14,15.942
nguyen1,2,192,0.986678,0.88818,10,15.771
nguyen1,2,193,0.986678,0.883699,23,15.592
nguyen1,2,194,0.986678,0.881462,13,15.62
nguyen1,2,195,0.986678,0.899767,10,15.732
nguyen1,2,196,0.986678,0.880425,19,15.612
nguyen1,2,197,0.986678,0.889404,20,15.66
nguyen1,2,198,0.986678,0.892862,14,15.523
nguyen1,2,199,0.986678,0.876975,13,15.602
nguyen1,2,200,0.986678,0.887823,17,15.62
nguyen1,2,201,0.986678,0.893824,11,15.671
nguyen1,2,202,0.986678,0.895721,11,15.876
nguyen1,2,203,0.986678,0.881297,14,15.979
nguyen1,2,204,0.986678,0.894118,13,16.091
nguyen1,2,205,0.986678,0.899368,17,16.199
nguyen1,2,206,0.986678,0.891708,12,16.233
nguyen1,2,207,0.986678,0.902133,14,16.165
nguyen1,2,208,0.986678,0.885761,8,16.247
nguyen1,2,209,0.986678,0.895769,12,16.322
nguyen1,2,210,0.986678,0.881254,13,16.186
nguyen1,2,211,0.986678,0.888571,18,16.44
nguyen1,2,212,0.986678,0.900012,14,16.58
nguyen1,2,213,0.986678,0.895546,19,16.778
nguyen1,2,214,0.986678,0.89696,10,16.548
nguyen1,2,215,0.986678,0.902081,13,16.308
nguyen1,2,216,0.986678,0.886963,9,16.443
nguyen1,2,217,0.986678,0.888376,16,16.53
nguyen1,2,218,0.986678,0.892186,9,16.538
nguyen1,2,219,0.986678,0.898304,14,16.681
nguyen1,2,220,0.986678,0.888382,10,16.644
nguyen1,2,221,0.986678,0.889361,10,16.665
nguyen1,2,222,0.986678,0.889124,12,16.953
nguyen1,2,223,0.986678,0.901078,14,16.936
nguyen1,2,224,0.986678,0.895167,12,16.826
nguyen1,2,225,0.986678,0.886355,13,16.715
nguyen1,2,226,0.986678,0.8902,17,16.547
nguyen1,2,227,0.986678,0.891414,12,16.55
nguyen1,2,228,0.986678,0.888887,12,16.529
nguyen1,2,229,0.986678,0.883503,11,16.501
nguyen1,2,230,0.986678,0.90112,12,16.13
nguyen1,2,231,0.986678,0.900497,20,16.127
nguyen1,2,232,0.986678,0.896912,14,15.999
nguyen1,2,233,0.986678,0.891683,12,15.925
nguyen1,2,234,0.986678,0.898524,20,16.269
nguyen1,2,235,0.986678,0.887767,18,16.032
nguyen1,2,236,0.986678,0.900623,13,16.188
nguyen1,2,237,0.986678,0.903959,18,16.178
nguyen1,2,238,0.986678,0.879085,9,15.977
nguyen1,2,239,0.986678,0.891821,12,16.368
nguyen1,2,240,0.986678,0.8843,17,16.181
nguyen1,2,241,0.986678,0.887564,14,16.158
nguyen1,2,242,0.986678,0.890828,8,16.184
nguyen1,2,243,0.986678,0.885662,12,16.245
nguyen1,2,244,0.986678,0.896366,8,16.465
nguyen1,2,245,0.986678,0.893099,18,15.966
nguyen1,2,246,0.986678,0.886774,17,16.016
nguyen1,2,247,0.986678,0.893728,8,15.633
nguyen1,2,248,0.986678,0.889385,12,15.91
nguyen1,2,249,0.986678,0.898232,11,16.065
nguyen1,2,250,0.986678,0.890182,10,16.122
nguyen1,2,251,0.986678,0.903842,24,16.243
nguyen1,2,252,0.986678,0.895668,8,16.339
nguyen1,2,253,0.986678,0.879422,13,16.275
nguyen1,2,254,0.986678,0.895595,7,16.098
nguyen1,2,255,0.986678,0.901419,19,15.837
nguyen1,2,256,0.986678,0.893014,18,15.866
nguyen1,2,257,0.986678,0.911573,19,15.978
nguyen1,2,258,0.986678,0.905561,11,15.943
nguyen1,2,259,0.986678,0.90171,12,15.995
nguyen1,2,260,0.986678,0.887855,14,16.015
nguyen1,2,261,0.986678,0.901436,15,16.146
nguyen1,2,262,0.986678,0.890018,7,16.112
nguyen1,2,263,0.986678,0.898323,10,16.226
nguyen1,2,264,0.986678,0.878565,23,16.59
nguyen1,2,265,0.986678,0.90758,17,16.639
nguyen1,2,266,0.986678,0.885504,12,16.862
nguyen1,2,267,0.986678,0.89711,17,17.011
nguyen1,2,268,0.986678,0.885957,14,16.786
nguyen1,2,269,0.986678,0.875428,13,16.807
nguyen1,2,270,0.986678,0.893707,14,16.943
nguyen1,2,271,0.986678,0.899273,19,16.61
nguyen1,2,272,0.986678,0.883836,11,16.508
nguyen1,2,273,0.986678,0.892892,12,16.403
nguyen1,2,274,0.986678,0.90769,18,16.533
nguyen1,2,275,0.986678,0.891996,17,16.668
nguyen1,2,276,0.986678,0.89007,7,17.035
nguyen1,2,277,0.986678,0.889426,14,17.097
nguyen1,2,278,0.986678,0.897922,11,17.36
nguyen1,2,279,0.986678,0.89558,8,16.953
nguyen1,2,280,0.986678,0.889923,15,16.919
nguyen1,2,281,0.986678,0.885482,16,16.568
nguyen1,2,282,0.986678,0.890435,13,16.668
nguyen1,2,283,0.986678,0.888168,14,16.839
nguyen1,2,284,0.986678,0.883418,11,16.787
nguyen1,2,285,0.986678,0.894455,20,16.844
nguyen1,2,286,0.986678,0.885577,18,16.656
nguyen1,2,287,0.986678,0.889514,19,16.887
nguyen1,2,288,0.986678,0.894311,10,16.952
nguyen1,2,289,0.986678,0.907476,12,16.674
nguyen1,2,290,0.986678,0.892033,9,16.512
nguyen1,2,291,0.986678,0.896105,14,16.59
nguyen1,2,292,0.986678,0.902177,10,16.621
nguyen1,2,293,0.986678,0.888319,23,16.628
nguyen1,2,294,0.986678,0.884786,13,16.646
nguyen1,2,295,0.986678,0.898107,10,16.444
nguyen1,2,296,0.986678,0.904263,19,16.415
nguyen1,2,297,0.986678,0.888024,20,16.411
nguyen1,2,298,0.986678,0.898222,14,16.311
nguyen1,2,299,0.986678,0.883205,13,16.339
nguyen1,2,300,0.986678,0.894463,17,16.347
nguyen1,2,301,0.986678,0.909861,11,16.573
nguyen1,2,302,0.986678,0.884522,11,16.623
nguyen1,2,303,0.986678,0.901171,14,16.81
nguyen1,2,304,0.986678,0.891621,13,16.766
nguyen1,2,305,0.986678,0.892622,17,16.741
nguyen1,2,306,0.986678,0.887111,12,16.772
nguyen1,2,307,0.986678,0.882352,14,16.751
nguyen1,2,308,0.986678,0.902318,8,16.977
nguyen1,2,309,0.986678,0.894639,12,17.099
nguyen1,2,310,0.986678,0.899426,13,17.143
nguyen1,2,311,0.986678,0.893649,18,16.892
nguyen1,2,312,0.986678,0.908556,14,16.625
nguyen1,2,313,0.986678,0.913274,19,16.851
nguyen1,2,314,0.986678,0.900782,10,16.393
nguyen1,2,315,0.986678,0.88756,13,16.494
nguyen1,2,316,0.986678,0.87941,9,16.298
nguyen1,2,317,0.986678,0.880759,16,16.314
nguyen1,2,318,0.986678,0.896002,9,16.24
nguyen1,2,319,0.986678,0.902067,14,16.263
nguyen1,2,320,0.986678,0.883484,10,16.487
nguyen1,2,321,0.986678,0.906349,10,16.599
nguyen1,2,322,0.986678,0.900521,12,16.392
nguyen1,2,323,0.986678,0.893271,14,16.492
nguyen1,2,324,0.986678,0.890009,12,16.458
nguyen1,2,325,0.986678,0.891159,13,16.761
nguyen1,2,326,0.986678,0.887768,17,16.462
nguyen1,2,327,0.986678,0.891631,12,16.247
nguyen1,2,328,0.986678,0.882212,12,16.286
nguyen1,2,329,0.986678,0.890211,11,16.406
nguyen1,2,330,0.986678,0.893611,12,16.667
nguyen1,2,331,0.986678,0.894293,20,16.668
nguyen1,2,332,0.986678,0.888556,14,16.466
nguyen1,2,333,0.986678,0.89184,12,16.524
nguyen1,2,334,0.986678,0.882428,20,16.713
nguyen1,2,335,0.986678,0.90134,18,16.843
nguyen1,2,336,0.986678,0.889043,13,17.077
nguyen1,2,337,0.986678,0.906246,18,17.09
nguyen1,2,338,0.986678,0.879355,9,16.879
nguyen1,2,339,0.986678,0.883652,12,16.669
nguyen1,2,340,0.986678,0.901789,17,16.762
nguyen1,2,341,0.986678,0.890274,14,16.691
nguyen1,2,342,0.986678,0.902038,8,16.491
nguyen1,2,343,0.986678,0.894576,12,16.235
nguyen1,2,344,0.986678,0.884862,8,16.475
nguyen1,2,345,0.986678,0.881452,18,16.649
nguyen1,2,346,0.986678,0.896305,17,16.422
nguyen1,2,347,0.986678,0.900641,8,16.205
nguyen1,2,348,0.986678,0.886823,12,16.114
nguyen1,2,349,0.986678,0.892629,11,16.201
nguyen1,2,350,0.986678,0.894334,10,16.139
nguyen1,2,351,0.986678,0.899531,24,16.363
nguyen1,2,352,0.986678,0.90031,8,16.339
nguyen1,2,353,0.986678,0.897998,13,16.3
nguyen1,2,354,0.986678,0.897094,7,16.542
nguyen1,2,355,0.986678,0.8952,19,16.33
nguyen1,2,356,0.986678,0.88281,18,16.353
nguyen1,2,357,0.986678,0.896097,19,16.35
nguyen1,2,358,0.986678,0.895654,11,16.341
nguyen1,2,359,0.986678,0.900058,12,16.31
nguyen1,2,360,0.986678,0.873212,14,16.312
nguyen1,2,361,0.986678,0.906008,15,16.392
nguyen1,2,362,0.986678,0.880626,7,16.141
nguyen1,2,363,0.986678,0.884962,10,16.328
nguyen1,2,364,0.986678,0.901968,23,16.225
nguyen1,2,365,0.986678,0.8855,17,16.145
nguyen1,2,366,0.986678,0.889793,12,16.004
nguyen1,2,367,0.986678,0.893106,17,16.011
nguyen1,2,368,0.986678,0.889378,14,15.866
nguyen1,2,369,0.986678,0.891737,13,16.011
nguyen1,2,370,0.986678,0.875352,14,16.18
nguyen1,2,371,0.986678,0.883114,19,16.498
nguyen1,2,372,0.986678,0.893475,11,16.505
nguyen1,2,373,0.986678,0.889421,12,16.222
nguyen1,2,374,0.986678,0.888384,18,16.05
nguyen1,2,375,0.986678,0.890106,17,16.049
nguyen1,2,376,0.986678,0.892646,7,16.167
nguyen1,2,377,0.986678,0.879399,14,15.751
nguyen1,2,378,0.986678,0.86143,11,15.831
nguyen1,2,379,0.986678,0.889941,8,15.756
nguyen1,2,380,0.986678,0.892271,15,15.83
nguyen1,2,381,0.986678,0.891057,16,15.844
nguyen1,2,382,0.986678,0.886773,13,16.111
nguyen1,2,383,0.986678,0.886827,14,15.87
nguyen1,2,384,0.987535,0.890596,16,16.037
nguyen1,2,385,0.987535,0.884819,16,16.069
nguyen1,2,386,0.987535,0.894781,16,16.322
nguyen1,2,387,0.987535,0.892404,16,16.089
nguyen1,2,388,0.987535,0.890647,16,16.269
nguyen1,2,389,0.987535,0.886746,16,16.212
nguyen1,2,390,0.987535,0.874798,18,16.533
nguyen1,2,391,0.987535,0.853299,16,16.686
nguyen1,2,392,0.987535,0.850403,16,16.761
nguyen1,2,393,0.987535,0.832018,17,16.837
nguyen1,2,394,0.987535,0.828072,17,16.942
nguyen1,2,395,0.987655,0.830681,17,16.884
nguyen1,2,396,0.987655,0.837988,17,16.887
nguyen1,2,397,0.987655,0.82492,19,16.95
nguyen1,2,398,0.987655,0.851811,17,17.006
nguyen1,2,399,0.987655,0.835863,17,17.12
nguyen1,2,400,0.987655,0.841892,16,17.158
nguyen1,2,401,0.987655,0.824984,17,17.315
nguyen1,2,402,0.987655,0.841721,16,17.359
nguyen1,2,403,0.987655,0.823237,17,17.353
nguyen1,2,404,0.987655,0.84031,17,17.525
nguyen1,2,405,0.987655,0.827368,16,17.552
nguyen1,2,406,0.987655,0.821984,17,17.576
nguyen1,2,407,0.987655,0.846204,16,17.728
nguyen1,2,408,0.987655,0.835805,16,17.763
nguyen1,2,409,0.987655,0.828186,17,17.856
nguyen1,2,410,0.987655,0.865157,17,17.799
nguyen1,2,411,0.987655,0.85246,18,17.8
nguyen1,2,412,0.987655,0.83039,16,17.887
nguyen1,2,413,0.987655,0.838181,17,17.771
nguyen1,2,414,0.987655,0.832214,17,17.731
nguyen1,2,415,0.987655,0.817409,16,17.684
nguyen1,2,416,0.987655,0.84162,17,17.789
nguyen1,2,417,0.987655,0.839007,17,17.916
nguyen1,2,418,0.987655,0.832593,17,17.873
nguyen1,2,419,0.987655,0.837529,16,17.958
nguyen1,2,420,0.987655,0.846216,17,18.121
nguyen1,2,421,0.987655,0.838157,16,18.003
nguyen1,2,422,0.987655,0.843691,17,18.005
nguyen1,2,423,0.987655,0.850263,18,18
nguyen1,2,424,0.987655,0.837744,17,17.945
nguyen1,2,425,0.987655,0.841596,18,18.105
nguyen1,2,426,0.987655,0.817699,16,18.188
nguyen1,2,427,0.987655,0.83813,17,18.168
nguyen1,2,428,0.987655,0.842917,17,18.161
nguyen1,2,429,0.987655,0.833362,17,18.348
nguyen1,2,430,0.987655,0.84956,16,18.323
nguyen1,2,431,0.987655,0.844461,16,18.222
nguyen1,2,432,0.98784,0.820787,17,18.277
nguyen1,2,433,0.98784,0.833598,17,18.495
nguyen1,2,434,0.98784,0.847791,17,18.495
nguyen1,2,435,0.98784,0.840184,17,18.244
nguyen1,2,436,0.98784,0.852981,20,18.348
nguyen1,2,437,0.98784,0.84715,19,18.476
nguyen1,2,438,0.98784,0.841582,17,18.647
nguyen1,2,439,0.98784,0.847562,16,18.771
nguyen1,2,440,0.98784,0.85445,17,19.056
nguyen1,2,441,0.98784,0.854681,18,19.257
nguyen1,2,442,0.98784,0.848665,17,19.396
nguyen1,2,443,0.98784,0.847136,23,19.595
nguyen1,2,444,0.98784,0.847997,17,19.943
nguyen1,2,445,0.98784,0.85665,18,19.873
nguyen1,2,446,0.98784,0.852591,20,20.047
nguyen1,2,447,0.98784,0.846759,18,19.822
nguyen1,2,448,0.98784,0.848714,16,20.039
nguyen1,2,449,0.98784,0.858912,16,19.843
nguyen1,2,450,0.98784,0.85046,21,19.695
nguyen1,2,451,0.98784,0.858521,19,19.902
nguyen1,2,452,0.98784,0.849919,19,20.07
nguyen1,2,453,0.98784,0.853207,17,20.103
nguyen1,2,454,0.98784,0.85739,17,20.304
nguyen1,2,455,0.98784,0.849792,20,20.502
nguyen1,2,456,0.98784,0.857913,17,20.408
nguyen1,2,457,0.98784,0.856209,19,20.46
nguyen1,2,458,0.98784,0.868837,18,20.497
nguyen1,2,459,0.98784,0.861088,17,20.126
nguyen1,2,460,0.98784,0.851439,17,20.349
nguyen1,2,461,0.98784,0.857238,17,20.305
nguyen1,2,462,0.98784,0.858313,17,20.335
nguyen1,2,463,0.98784,0.854401,20,20.496
nguyen1,2,464,0.98784,0.843464,17,20.516
nguyen1,2,465,0.98784,0.870814,19,20.72
nguyen1,2,466,0.98784,0.856013,29,20.927
nguyen1,2,467,0.98784,0.854142,23,20.973
nguyen1,2,468,0.98784,0.852478,17,20.812
nguyen1,2,469,0.98784,0.848539,17,20.748
nguyen1,2,470,0.98784,0.859825,17,21
nguyen1,2,471,0.98784,0.85062,17,21.248
nguyen1,2,472,0.98784,0.85493,17,21.327
nguyen1,2,473,0.98784,0.863445,22,21.561
nguyen1,2,474,0.98784,0.852627,17,21.455
nguyen1,2,475,0.98784,0.844918,19,21.358
nguyen1,2,476,0.98784,0.857113,17,21.1
nguyen1,2,477,0.98784,0.847984,17,21.2
nguyen1,2,478,0.98784,0.851336,18,21.217
nguyen1,2,479,0.98784,0.856822,16,21.226
nguyen1,2,480,0.98784,0.858233,18,21.194
nguyen1,2,481,0.98784,0.8615,17,21.103
nguyen1,2,482,0.98784,0.860434,33,20.67
nguyen1,2,483,0.98784,0.858203,21,20.98
nguyen1,2,484,0.98784,0.820366,19,20.974
nguyen1,2,485,0.98784,0.845874,19,21.106
nguyen1,2,486,0.98784,0.857579,18,20.969
nguyen1,2,487,0.98784,0.837227,19,21.036
nguyen1,2,488,0.98784,0.836303,26,20.699
nguyen1,2,489,0.98784,0.855252,17,20.587
nguyen1,2,490,0.98784,0.85332,18,20.654
nguyen1,2,491,0.98784,0.872502,17,20.809
nguyen1,2,492,0.98784,0.880648,19,20.613
nguyen1,2,493,0.98784,0.838246,20,20.76
nguyen1,2,494,0.98784,0.858669,18,20.907
nguyen1,2,495,0.98784,0.855425,17,20.822
nguyen1,2,496,0.98784,0.852358,17,21.105
nguyen1,2,497,0.98784,0.844479,20,21.063
nguyen1,2,498,0.98784,0.853891,18,21.117
nguyen1,2,499,0.98784,0.845964,16,21.256
nguyen1,2,500,0.98784,0.86148,17,21.091
nguyen1,2,501,0.98784,0.848446,17,20.843
nguyen1,2,502,0.98784,0.843919,19,20.787
nguyen1,2,503,0.98784,0.858651,18,20.784
nguyen1,2,504,0.98784,0.850618,17,20.654
nguyen1,2,505,0.98784,0.843778,25,20.546
nguyen1,2,506,0.98784,0.861307,18,20.552
nguyen1,2,507,0.98784,0.865704,16,20.457
nguyen1,2,508,0.98784,0.872735,20,20.631
nguyen1,2,509,0.98784,0.858441,19,20.398
nguyen1,2,510,0.98784,0.847233,17,20.258
nguyen1,2,511,0.98784,0.848776,16,20.501
nguyen1,2,512,0.98784,0.858724,16,20.62
nguyen1,2,513,0.98784,0.860069,17,20.516
nguyen1,2,514,0.98784,0.84316,16,20.554
nguyen1,2,515,0.98784,0.851676,17,20.37
nguyen1,2,516,0.98784,0.856817,17,20.291
nguyen1,2,517,0.98784,0.856007,19,20.143
nguyen1,2,518,0.98784,0.852793,21,20.265
nguyen1,2,519,0.98784,0.843362,23,20.382
nguyen1,2,520,0.98784,0.845677,18,20.277
nguyen1,2,521,0.98784,0.853483,17,20.24
nguyen1,2,522,0.98784,0.854467,18,20.431
nguyen1,2,523,0.98784,0.859427,17,20.357
nguyen1,2,524,0.98784,0.849115,17,20.282
nguyen1,2,525,0.98784,0.863364,24,20.391
nguyen1,2,526,0.98784,0.848234,18,20.145
nguyen1,2,527,0.98784,0.862168,17,20.231
nguyen1,2,528,0.98784,0.840063,21,20.365
nguyen1,2,529,0.98784,0.835964,18,20.191
nguyen1,2,530,0.98784,0.864878,19,20.398
nguyen1,2,531,0.98784,0.856596,21,20.401
nguyen1,2,532,0.98784,0.865161,18,20.4
nguyen1,2,533,0.98784,0.855969,20,20.345
nguyen1,2,534,0.98784,0.854232,17,20.472
nguyen1,2,535,0.98784,0.862017,16,20.63
