target,run_seed,generation,best_fitness,mean_fitness,best_length,mean_length
nguyen2,1,337,0.886165,0.654687,19,20.325
nguyen2,1,338,0.899628,0.649094,27,20.506
nguyen2,1,339,0.899628,0.653384,27,20.534
nguyen2,1,340,0.899628,0.664931,27,20.635
nguyen2,1,341,0.899628,0.681272,27,20.587
nguyen2,1,342,0.899628,0.674609,27,20.851
nguyen2,1,343,0.899628,0.665193,28,20.989
nguyen2,1,344,0.92768,0.677051,30,21.349
nguyen2,1,345,0.92768,0.674602,30,22.142
nguyen2,1,346,0.92768,0.681342,27,23.503
nguyen2,1,347,0.92768,0.694451,27,25.357
nguyen2,1,348,0.948783,0.69669,28,26.837
nguyen2,1,349,0.951399,0.707748,29,27.384
nguyen2,1,350,0.951399,0.705017,29,27.696
nguyen2,1,351,0.981548,0.695122,27,27.943
nguyen2,1,352,0.981719,0.676619,29,28.015
nguyen2,1,353,0.981719,0.679114,27,28.177
nguyen2,1,354,0.981719,0.702376,28,28.292
nguyen2,1,355,0.981719,0.74009,28,28.388
nguyen2,1,356,0.991872,0.732453,28,28.512
nguyen2,1,357,0.991872,0.741235,28,28.625
nguyen2,1,358,0.991872,0.743061,27,28.63
nguyen2,1,359,0.991872,0.741143,29,28.669
nguyen2,1,360,0.991872,0.733171,27,28.828
nguyen2,1,361,0.991872,0.734828,30,28.957
nguyen2,1,362,0.991872,0.764955,29,28.931
nguyen2,1,363,0.991872,0.767501,29,29.013
nguyen2,1,364,0.991872,0.758018,27,29.105
nguyen2,1,365,0.991872,0.750576,31,29.082
nguyen2,1,366,0.991872,0.760029,27,29.093
nguyen2,1,367,0.991872,0.799735,29,29.137
nguyen2,1,368,0.991872,0.764815,28,29.168
nguyen2,1,369,0.991872,0.790369,31,29.338
nguyen2,1,370,0.991872,0.764794,28,29.334
nguyen2,1,371,0.991872,0.789802,31,29.384
nguyen2,1,372,0.991872,0.776979,28,29.506
nguyen2,1,373,0.991872,0.752967,27,29.382
nguyen2,1,374,0.991872,0.768549,30,29.467
nguyen2,1,375,0.991872,0.770434,31,29.503
nguyen2,1,376,0.991872,0.762828,31,29.587
nguyen2,1,377,0.991872,0.750439,28,29.537
nguyen2,1,378,0.991872,0.777986,27,29.48
nguyen2,1,379,0.991872,0.770401,27,29.543
nguyen2,1,380,0.991872,0.770754,29,29.518
nguyen2,1,381,0.991872,0.75247,28,29.596
nguyen2,1,382,0.991872,0.775434,30,29.539
nguyen2,1,383,0.991872,0.752802,32,29.574
nguyen2,1,384,0.991872,0.773817,29,29.532
nguyen2,1,385,0.991872,0.765377,27,29.506
nguyen2,1,386,0.991872,0.757748,29,29.588
nguyen2,1,387,0.991872,0.761265,27,29.527
nguyen2,1,388,0.991872,0.766154,29,29.56
nguyen2,1,389,0.991872,0.776558,29,29.611
nguyen2,1,390,0.991872,0.786465,28,29.686
nguyen2,1,391,0.991872,0.774793,28,29.845
nguyen2,1,392,0.991872,0.757256,29,29.764
nguyen2,1,393,0.991872,0.75937,29,29.704
nguyen2,1,394,0.991872,0.775305,29,29.725
nguyen2,1,395,0.991872,0.764491,30,29.776
nguyen2,1,396,0.991872,0.764792,30,29.609
nguyen2,1,397,0.991872,0.763327,28,29.616
nguyen2,1,398,0.991872,0.756985,28,29.605
nguyen2,1,399,0.991872,0.757587,29,29.526
nguyen2,1,400,0.991872,0.761674,28,29.504
nguyen2,1,401,0.991872,0.761025,27,29.489
nguyen2,1,402,0.991872,0.754858,30,29.566
nguyen2,1,403,0.991872,0.766065,29,29.531
nguyen2,1,404,0.991872,0.769251,28,29.464
nguyen2,1,405,0.991872,0.737747,28,29.509
nguyen2,1,406,0.991872,0.769056,27,29.545
nguyen2,1,407,0.991872,0.770705,27,29.547
nguyen2,1,408,0.991872,0.768121,28,29.646
nguyen2,1,409,0.991872,0.755332,29,29.634
nguyen2,1,410,0.991872,0.777624,28,29.569
nguyen2,1,411,0.991872,0.778443,31,29.518
nguyen2,1,412,0.991872,0.774029,27,29.526
nguyen2,1,413,0.991872,0.756316,29,29.484
nguyen2,1,414,0.991872,0.744653,29,29.445
nguyen2,1,415,0.991872,0.761383,30,29.634
nguyen2,1,416,0.991872,0.755428,29,29.664
nguyen2,1,417,0.991872,0.758779,29,29.821
nguyen2,1,418,0.991872,0.785999,30,29.726
nguyen2,1,419,0.991872,0.767674,32,29.779
nguyen2,1,420,0.991872,0.76009,29,29.732
nguyen2,1,421,0.991872,0.769632,28,29.686
nguyen2,1,422,0.991872,0.751325,28,29.661
nguyen2,1,423,0.991872,0.768754,28,29.623
nguyen2,1,424,0.991872,0.75068,28,29.594
nguyen2,1,425,0.991872,0.772907,31,29.579
nguyen2,1,426,0.991872,0.759477,31,29.484
nguyen2,1,427,0.991872,0.767084,27,29.382
nguyen2,1,428,0.991872,0.760949,27,29.501
nguyen2,1,429,0.991872,0.768982,28,29.482
nguyen2,1,430,0.991872,0.772759,29,29.55
nguyen2,1,431,0.991872,0.775,28,29.504
nguyen2,1,432,0.991872,0.769184,29,29.556
nguyen2,1,433,0.991872,0.777084,28,29.62
nguyen2,1,434,0.991872,0.745943,27,29.601
nguyen2,1,435,0.991872,0.766941,29,29.562
nguyen2,1,436,0.991872,0.763013,30,29.505
nguyen2,1,437,0.991872,0.765239,31,29.57
nguyen2,1,438,0.991872,0.77447,29,29.742
nguyen2,1,439,0.991872,0.757683,27,29.75
nguyen2,1,440,0.991872,0.776187,29,29.793
nguyen2,1,441,0.991872,0.748511,30,29.778
nguyen2,1,442,0.991872,0.760135,30,29.676
nguyen2,1,443,0.991872,0.785522,28,29.729
nguyen2,1,444,0.991872,0.781339,30,29.74
nguyen2,1,445,0.991872,0.77241,30,29.743
nguyen2,1,446,0.991872,0.762167,29,29.692
nguyen2,1,447,0.991872,0.756914,29,29.805
nguyen2,1,448,0.991872,0.766888,30,29.814
nguyen2,1,449,0.991872,0.769686,30,29.903
nguyen2,1,450,0.991872,0.773977,30,29.822
nguyen2,1,451,0.991872,0.749798,31,29.76
nguyen2,1,452,0.991872,0.775381,27,29.736
nguyen2,1,453,0.991872,0.755603,30,29.696
nguyen2,1,454,0.991872,0.772356,30,29.657
nguyen2,1,455,0.991872,0.772827,32,29.582
nguyen2,1,456,0.991872,0.764005,27,29.531
nguyen2,1,457,0.991872,0.781144,28,29.481
nguyen2,1,458,0.991872,0.761808,29,29.505
nguyen2,1,459,0.991872,0.748672,30,29.486
nguyen2,1,460,0.991872,0.77941,28,29.595
nguyen2,1,461,0.991872,0.769079,27,29.533
nguyen2,1,462,0.991872,0.760534,28,29.459
nguyen2,1,463,0.991872,0.755948,29,29.53
nguyen2,1,464,0.991872,0.76534,27,29.626
nguyen2,1,465,0.991872,0.757478,31,29.584
nguyen2,1,466,0.991872,0.755608,27,29.653
nguyen2,1,467,0.991872,0.772308,29,29.794
nguyen2,1,468,0.991872,0.758196,28,29.653
nguyen2,1,469,0.991872,0.778256,31,29.705
nguyen2,1,470,0.991872,0.785731,28,29.69
nguyen2,1,471,0.991872,0.783342,31,29.54
nguyen2,1,472,0.991872,0.775421,28,29.587
nguyen2,1,473,0.991872,0.756937,27,29.6
nguyen2,1,474,0.991872,0.746806,30,29.666
nguyen2,1,475,0.991872,0.772741,31,29.734
nguyen2,1,476,0.991872,0.75338,31,29.735
nguyen2,1,477,0.991872,0.744722,28,29.671
nguyen2,1,478,0.991872,0.762847,27,29.606
nguyen2,1,479,0.991872,0.78066,27,29.492
nguyen2,1,480,0.991872,0.770572,29,29.507
nguyen2,1,481,0.991872,0.747591,28,29.589
nguyen2,1,482,0.991872,0.758892,30,29.542
nguyen2,1,483,0.991872,0.774567,32,29.595
nguyen2,1,484,0.991872,0.734067,29,29.502
nguyen2,1,485,0.991872,0.754917,27,29.577
nguyen2,1,486,0.991872,0.760223,29,29.486
nguyen2,1,487,0.991872,0.762313,27,29.612
nguyen2,1,488,0.991872,0.761286,29,29.576
nguyen2,1,489,0.991872,0.765226,29,29.706
nguyen2,1,490,0.991872,0.764408,28,29.7
nguyen2,1,491,0.991872,0.78312,28,29.713
nguyen2,1,492,0.991872,0.786248,29,29.864
nguyen2,1,493,0.991872,0.78611,29,29.905
nguyen2,1,494,0.991872,0.77847,29,29.807
nguyen2,1,495,0.991872,0.750007,30,29.713
nguyen2,1,496,0.991872,0.759664,30,29.788
nguyen2,1,497,0.991872,0.777704,28,29.738
nguyen2,1,498,0.991872,0.756199,28,29.745
nguyen2,1,499,0.991872,0.779227,29,29.74
nguyen2,1,500,0.991872,0.755299,28,29.696
nguyen2,1,501,0.991872,0.77611,27,29.534
nguyen2,1,502,0.991872,0.757235,30,29.551
nguyen2,1,503,0.991872,0.757778,29,29.56
nguyen2,1,504,0.991872,0.778044,28,29.502
nguyen2,1,505,0.991872,0.763199,28,29.521
nguyen2,1,506,0.991872,0.78075,27,29.456
nguyen2,1,507,0.991872,0.74809,27,29.557
nguyen2,1,508,0.991872,0.766047,28,29.618
nguyen2,1,509,0.991872,0.775043,29,29.643
nguyen2,1,510,0.991872,0.767904,28,29.609
nguyen2,1,511,0.991872,0.744882,31,29.607
nguyen2,1,512,0.991872,0.752607,27,29.536
nguyen2,1,513,0.991872,0.75889,29,29.448
nguyen2,1,514,0.991872,0.770323,29,29.545
nguyen2,1,515,0.991872,0.778784,30,29.52
nguyen2,1,516,0.991872,0.768292,29,29.527
nguyen2,1,517,0.991872,0.76483,29,29.537
nguyen2,1,518,0.991872,0.759127,30,29.583
nguyen2,1,519,0.991977,0.761833,28,29.597
nguyen2,1,520,0.991977,0.759989,28,29.69
nguyen2,1,521,0.991977,0.777877,28,29.642
nguyen2,1,522,0.991977,0.767885,27,29.464
nguyen2,1,523,0.991977,0.76706,28,29.421
nguyen2,1,524,0.991977,0.741769,29,29.32
nguyen2,1,525,0.991977,0.746582,28,29.29
nguyen2,1,526,0.991977,0.711756,27,29.249
nguyen2,1,527,0.991977,0.698763,29,29.042
nguyen2,1,528,0.991977,0.674882,29,28.844
nguyen2,1,529,0.991977,0.657325,28,28.694
nguyen2,1,530,0.991977,0.666588,28,28.532
nguyen2,1,531,0.991977,0.681425,28,28.589
nguyen2,1,532,0.991977,0.673164,27,28.706
nguyen2,1,533,0.991977,0.680151,29,28.752
nguyen2,1,534,0.991977,0.688635,27,28.678
nguyen2,1,535,0.991977,0.695798,32,28.558
